DateTimeNow; Pressure; TempInside; TempOutside; Humidity; Time Device;Latitude Device;Longitude Device;Altitude Device;Time GCS;Latitude GCS;Longitude GCS;Altitude GCS
02.05.2020 15:27:05;936;26.4950586089652;23.9370025634766;55.4738464355469;132705;47.265;8.4322;451.9;0;0;0;0
02.05.2020 15:27:13;936;26.4950586089652;23.9370025634766;55.4738464355469;132713;47.265;8.4322;451.9;0;0;0;0
02.05.2020 15:27:22;936;26.5018737523533;23.9262756347656;55.4738464355469;132722;47.265;8.4322;452;0;0;0;0
02.05.2020 15:27:30;936;26.5018737523533;23.9370025634766;55.5348815917969;132730;47.265;8.4322;452.1;0;0;0;0
02.05.2020 15:27:39;936;26.4950586089652;23.9262756347656;55.4738464355469;132738;47.265;8.4322;452.5;0;0;0;0
02.05.2020 15:27:47;936;26.4950586089652;23.9262756347656;55.3288879394531;132745;47.265;8.4322;452.5;0;0;0;0
02.05.2020 15:27:55;936;26.5018737523533;23.9370025634766;55.2983703613281;132755;47.265;8.4322;452.7;0;0;0;0
02.05.2020 15:28:04;936;26.4950586089652;23.9262756347656;55.3594055175781;132802;47.265;8.4322;453;0;0;0;0
02.05.2020 15:28:12;936;26.5086888957414;23.9262756347656;55.2449645996094;132812;47.265;8.4322;453.1;0;0;0;0
02.05.2020 15:28:21;936;26.5086888957414;23.9477294921875;55.2754821777344;132821;47.265;8.4322;453.8;0;0;0;0
02.05.2020 15:28:29;936;26.5155040391295;23.9799102783203;55.2449645996094;132829;47.265;8.4322;454;0;0;0;0
02.05.2020 15:28:38;936;26.5086888957414;23.9691833496094;55.2983703613281;132837;47.265;8.4323;454;0;0;0;0
02.05.2020 15:28:46;936;26.5018737523533;23.9799102783203;55.1839294433594;132846;47.265;8.4322;454.1;0;0;0;0
02.05.2020 15:28:55;936;26.5155040391295;24.0013641357422;55.0389709472656;132854;47.265;8.4322;454.3;0;0;0;0
02.05.2020 15:29:04;936;26.5086888957414;23.9799102783203;55.2754821777344;132904;47.2651;8.4322;454.7;0;0;0;0
02.05.2020 15:29:13;936;26.5086888957414;23.9691833496094;55.3594055175781;132913;47.2651;8.4322;455.3;0;0;0;0
02.05.2020 15:29:21;936;26.5155040391295;23.9906372070312;55.2754821777344;132921;47.2651;8.4323;455.3;0;0;0;0
02.05.2020 15:29:30;936;26.5086888957414;23.9799102783203;55.2983703613281;132930;47.2651;8.4323;455.3;0;0;0;0
02.05.2020 15:29:38;936;26.5086888957414;23.9799102783203;55.3594055175781;132938;47.2651;8.4323;455.3;0;0;0;0
02.05.2020 15:29:47;936;26.5086888957414;23.9799102783203;55.2144470214844;132946;47.2651;8.4323;455.2;0;0;0;0
02.05.2020 15:29:55;936;26.5018737523533;23.9799102783203;55.1610412597656;132953;47.2651;8.4322;455.3;0;0;0;0
02.05.2020 15:30:03;936;26.5018737523533;23.9691833496094;55.3288879394531;133003;47.2651;8.4322;454.8;0;0;0;0
02.05.2020 15:30:12;936;26.5018737523533;23.9691833496094;55.3899230957031;133010;47.2651;8.4322;454.8;0;0;0;0
02.05.2020 15:30:20;936;26.4950586089652;23.9584564208984;55.3594055175781;133020;47.2651;8.4322;454.3;0;0;0;0
02.05.2020 15:30:29;936;26.4950586089652;23.9584564208984;55.4204406738281;133029;47.2651;8.4322;454.3;0;0;0;0
02.05.2020 15:30:39;936;26.5155040391295;24.033544921875;55.3059997558594;133038;47.2651;8.4322;454.3;0;0;0;0
02.05.2020 15:30:47;937;26.5086888957414;24.0013641357422;55.2754821777344;133045;47.2651;8.4322;454;0;0;0;0
02.05.2020 15:30:55;936;26.5018737523533;24.0013641357422;55.3288879394531;133055;47.2651;8.4323;453.6;0;0;0;0
02.05.2020 15:31:04;936;26.5018737523533;23.9906372070312;55.2983703613281;133102;47.2651;8.4323;453;0;0;0;0
02.05.2020 15:31:12;936;26.5018737523533;23.9799102783203;55.2754821777344;133112;47.2651;8.4322;453;0;0;0;0
02.05.2020 15:31:21;936;26.5018737523533;24.0013641357422;55.3288879394531;133121;47.265;8.4323;452.4;0;0;0;0
02.05.2020 15:31:29;936;26.5018737523533;23.9799102783203;55.3594055175781;133129;47.2651;8.4323;451.9;0;0;0;0
02.05.2020 15:31:38;936;26.5018737523533;23.9799102783203;55.3899230957031;133138;47.2651;8.4323;452.3;0;0;0;0
02.05.2020 15:31:46;936;26.5018737523533;24.0013641357422;55.4509582519531;133146;47.2651;8.4323;452.5;0;0;0;0
02.05.2020 15:31:55;936;26.5086888957414;23.9906372070312;55.3899230957031;133154;47.2652;8.4323;452.4;0;0;0;0
02.05.2020 15:32:03;936;26.5223191825175;24.0442718505859;55.1305236816406;133201;47.2652;8.4323;452.2;0;0;0;0
02.05.2020 15:32:11;936;26.5155040391295;24.0120910644531;55.1000061035156;133211;47.2652;8.4323;452.2;0;0;0;0
02.05.2020 15:32:20;936;26.5086888957414;24.0120910644531;55.1610412597656;133218;47.2652;8.4323;452.8;0;0;0;0
02.05.2020 15:32:28;936;26.5155040391295;24.033544921875;55.1305236816406;133228;47.2651;8.4323;453.1;0;0;0;0
02.05.2020 15:32:37;936;26.5018737523533;24.0120910644531;55.2449645996094;133237;47.2651;8.4323;453.4;0;0;0;0
02.05.2020 15:32:45;936;26.5018737523533;24.0013641357422;55.3059997558594;133245;47.2651;8.4323;453.4;0;0;0;0
02.05.2020 15:32:54;936;26.5018737523533;24.0013641357422;55.0694885253906;133253;47.2652;8.4323;453.5;0;0;0;0
02.05.2020 15:33:02;936;26.5155040391295;24.0228179931641;55.3059997558594;133302;47.2651;8.4322;453.8;0;0;0;0
02.05.2020 15:33:10;936;26.5223191825175;24.0442718505859;55.1839294433594;133310;47.265;8.4322;453.9;0;0;0;0
02.05.2020 15:33:19;936;26.5223191825175;24.0549987792969;55.0389709472656;133317;47.2651;8.4322;454.1;0;0;0;0
02.05.2020 15:33:27;936;26.5155040391295;24.033544921875;55.2449645996094;133327;47.265;8.4322;454.1;0;0;0;0
02.05.2020 15:33:36;936;26.5223191825175;24.033544921875;55.3059997558594;133336;47.2651;8.4322;454.1;0;0;0;0
02.05.2020 15:33:44;936;26.5155040391295;24.0228179931641;55.3288879394531;133344;47.2651;8.4322;453.9;0;0;0;0
02.05.2020 15:33:53;936;26.5018737523533;24.0120910644531;55.3899230957031;133353;47.2651;8.4322;453.6;0;0;0;0
02.05.2020 15:34:01;936;26.5086888957414;24.0120910644531;55.4509582519531;133401;47.2651;8.4322;453.6;0;0;0;0
02.05.2020 15:34:10;936;26.5086888957414;24.0013641357422;55.4509582519531;133409;47.2651;8.4323;453.2;0;0;0;0
02.05.2020 15:34:18;936;26.5086888957414;23.9906372070312;55.4738464355469;133416;47.2651;8.4323;453.2;0;0;0;0
02.05.2020 15:34:26;936;26.5018737523533;24.0013641357422;55.5043640136719;133426;47.2651;8.4322;453.2;0;0;0;0
02.05.2020 15:34:35;936;26.5018737523533;24.0013641357422;55.5043640136719;133435;47.2651;8.4323;453;0;0;0;0
02.05.2020 15:34:45;935;26.5086888957414;24.0228179931641;55.4509582519531;133445;47.2651;8.4323;453;0;0;0;0
02.05.2020 15:34:53;936;26.5291343259056;24.0549987792969;55.1610412597656;133453;47.2651;8.4323;453.2;0;0;0;0
02.05.2020 15:35:02;935;26.5291343259056;24.0657257080078;55.1610412597656;133501;47.2651;8.4323;453.6;0;0;0;0
02.05.2020 15:35:10;936;26.5155040391295;24.0442718505859;55.3288879394531;133508;47.2651;8.4323;453.7;0;0;0;0
02.05.2020 15:35:18;936;26.5155040391295;24.0657257080078;55.2754821777344;133518;47.2651;8.4323;453.8;0;0;0;0
02.05.2020 15:35:27;936;26.5155040391295;24.0657257080078;55.2754821777344;133525;47.2651;8.4323;453.8;0;0;0;0
02.05.2020 15:35:35;936;26.5155040391295;24.0442718505859;55.3288879394531;133535;47.2651;8.4323;453.9;0;0;0;0
02.05.2020 15:35:44;936;26.5086888957414;24.0442718505859;55.3899230957031;133544;47.2651;8.4323;454;0;0;0;0
02.05.2020 15:35:52;935;26.5155040391295;24.0442718505859;55.3899230957031;133552;47.2651;8.4323;454.2;0;0;0;0
02.05.2020 15:36:01;936;26.5155040391295;24.0228179931641;55.4738464355469;133600;47.2651;8.4323;454.3;0;0;0;0
02.05.2020 15:36:09;936;26.5155040391295;24.0228179931641;55.5043640136719;133609;47.2651;8.4323;454.4;0;0;0;0
02.05.2020 15:36:17;936;26.5086888957414;24.0120910644531;55.5348815917969;133617;47.2651;8.4323;454.7;0;0;0;0
02.05.2020 15:36:26;936;26.5223191825175;24.0442718505859;55.4509582519531;133624;47.2652;8.432;454.8;0;0;0;0
02.05.2020 15:36:34;936;26.5155040391295;24.033544921875;55.4204406738281;133634;47.265;8.432;455.2;0;0;0;0
02.05.2020 15:36:43;936;26.5155040391295;24.0228179931641;55.4509582519531;133643;47.2652;8.4323;455.4;0;0;0;0
02.05.2020 15:36:51;936;26.5086888957414;24.033544921875;55.4738464355469;133651;47.2652;8.4323;455.4;0;0;0;0
02.05.2020 15:37:00;936;26.5223191825175;24.033544921875;55.4509582519531;133700;47.2651;8.4322;455.7;0;0;0;0
02.05.2020 15:37:08;936;26.5155040391295;24.0442718505859;55.5043640136719;133708;47.2651;8.4322;455.6;0;0;0;0
02.05.2020 15:37:17;936;26.5155040391295;24.033544921875;55.4509582519531;133716;47.2651;8.432;455.4;0;0;0;0
02.05.2020 15:37:25;936;26.5155040391295;24.0228179931641;55.5043640136719;133723;47.2651;8.432;455.4;0;0;0;0
02.05.2020 15:37:33;936;26.5086888957414;24.0120910644531;55.5653991699219;133733;47.2651;8.4322;455.1;0;0;0;0
02.05.2020 15:37:42;936;26.5086888957414;24.0228179931641;55.5348815917969;133740;47.2651;8.4322;454.5;0;0;0;0
02.05.2020 15:37:50;936;26.5155040391295;24.0442718505859;55.4738464355469;133750;47.2651;8.4323;454;0;0;0;0
02.05.2020 15:37:59;936;26.5223191825175;24.0657257080078;55.3899230957031;133759;47.2651;8.4322;454;0;0;0;0
02.05.2020 15:38:07;936;26.5155040391295;24.0871795654297;55.3059997558594;133807;47.2651;8.4323;453.2;0;0;0;0
02.05.2020 15:38:17;936;26.5155040391295;24.0549987792969;55.3288879394531;133815;47.265;8.4322;453.1;0;0;0;0
02.05.2020 15:38:25;936;26.5086888957414;24.0442718505859;55.3899230957031;133825;47.2651;8.4322;453.6;0;0;0;0
02.05.2020 15:38:34;936;26.5018737523533;24.033544921875;55.4738464355469;133832;47.2651;8.4322;454;0;0;0;0
02.05.2020 15:38:42;936;26.5086888957414;24.0228179931641;55.5043640136719;133842;47.2651;8.4322;454;0;0;0;0
02.05.2020 15:38:51;936;26.5086888957414;24.0228179931641;55.5653991699219;133851;47.265;8.4322;454.9;0;0;0;0
02.05.2020 15:38:59;935;26.5155040391295;24.0228179931641;55.5653991699219;133859;47.2651;8.4322;455;0;0;0;0
02.05.2020 15:39:08;935;26.5086888957414;24.033544921875;55.5043640136719;133907;47.265;8.4323;454.9;0;0;0;0
02.05.2020 15:39:16;936;26.5155040391295;24.0549987792969;55.4204406738281;133916;47.2651;8.4323;454.7;0;0;0;0
02.05.2020 15:39:24;936;26.5223191825175;24.0871795654297;55.3288879394531;133924;47.2651;8.4323;454.8;0;0;0;0
02.05.2020 15:39:33;936;26.5223191825175;24.0871795654297;55.3899230957031;133931;47.2651;8.4322;454.7;0;0;0;0
02.05.2020 15:39:41;935;26.5155040391295;24.0764526367187;55.4509582519531;133941;47.2651;8.4322;454.8;0;0;0;0
02.05.2020 15:39:50;935;26.5223191825175;24.0657257080078;55.4204406738281;133950;47.2651;8.4322;455;0;0;0;0
02.05.2020 15:39:58;935;26.5223191825175;24.0549987792969;55.4738464355469;133958;47.2651;8.4323;455;0;0;0;0
02.05.2020 15:40:07;935;26.5086888957414;24.0549987792969;55.5043640136719;134007;47.2651;8.4323;455;0;0;0;0
02.05.2020 15:40:15;935;26.5086888957414;24.0871795654297;55.5043640136719;134015;47.2651;8.4323;455.1;0;0;0;0
02.05.2020 15:40:24;936;26.5155040391295;24.0871795654297;55.5348815917969;134023;47.2651;8.4323;455.1;0;0;0;0
02.05.2020 15:40:32;935;26.5223191825175;24.0871795654297;55.5348815917969;134030;47.2651;8.4323;455.6;0;0;0;0
02.05.2020 15:40:40;935;26.5086888957414;24.0657257080078;55.5043640136719;134040;47.2651;8.4323;455.8;0;0;0;0
02.05.2020 15:40:49;935;26.5223191825175;24.0549987792969;55.5348815917969;134047;47.2651;8.4323;455.3;0;0;0;0
02.05.2020 15:40:57;936;26.5223191825175;24.0657257080078;55.5653991699219;134057;47.2651;8.4323;455.2;0;0;0;0
02.05.2020 15:41:06;936;26.5223191825175;24.0657257080078;55.5653991699219;134106;47.2651;8.4322;456;0;0;0;0
02.05.2020 15:41:14;936;26.5223191825175;24.0657257080078;55.5653991699219;134114;47.2651;8.4322;456.2;0;0;0;0
02.05.2020 15:41:23;936;26.5291343259056;24.0657257080078;55.5653991699219;134122;47.265;8.4322;456.5;0;0;0;0
02.05.2020 15:41:31;936;26.5291343259056;24.0549987792969;55.5653991699219;134131;47.2651;8.4322;457;0;0;0;0
02.05.2020 15:41:39;936;26.5223191825175;24.033544921875;55.5959167480469;134139;47.2651;8.4322;457.5;0;0;0;0
02.05.2020 15:41:48;935;26.5223191825175;24.0549987792969;55.5653991699219;134146;47.2652;8.432;458.3;0;0;0;0
02.05.2020 15:41:56;935;26.5223191825175;24.0549987792969;55.5653991699219;134156;47.2652;8.4323;458.7;0;0;0;0
02.05.2020 15:42:05;935;26.5155040391295;24.0549987792969;55.5653991699219;134203;47.265;8.4322;458.6;0;0;0;0
02.05.2020 15:42:13;936;26.5223191825175;24.0549987792969;55.5959167480469;134213;47.265;8.4322;458.6;0;0;0;0
02.05.2020 15:42:22;935;26.5155040391295;24.0442718505859;55.5653991699219;134222;47.2649;8.4322;458.3;0;0;0;0
02.05.2020 15:42:30;936;26.5223191825175;24.0764526367187;55.5043640136719;134230;47.265;8.4323;458.3;0;0;0;0
02.05.2020 15:42:39;936;26.5223191825175;24.0871795654297;55.5043640136719;134238;47.265;8.4322;458.1;0;0;0;0
02.05.2020 15:42:47;935;26.5223191825175;24.0657257080078;55.5653991699219;134245;47.265;8.432;458;0;0;0;0
02.05.2020 15:42:55;935;26.5223191825175;24.0549987792969;55.5653991699219;134255;47.2649;8.4323;457.4;0;0;0;0
02.05.2020 15:43:04;935;26.5223191825175;24.033544921875;55.5959167480469;134302;47.2649;8.4323;456.8;0;0;0;0
02.05.2020 15:43:12;935;26.5223191825175;24.033544921875;55.6493225097656;134312;47.2649;8.4323;456.3;0;0;0;0
02.05.2020 15:43:21;935;26.5223191825175;24.0442718505859;55.6798400878906;134321;47.2649;8.4322;455.7;0;0;0;0
02.05.2020 15:43:29;935;26.5223191825175;24.033544921875;55.6493225097656;134329;47.2649;8.4322;455.6;0;0;0;0
02.05.2020 15:43:38;935;26.5223191825175;24.033544921875;55.6188049316406;134337;47.2649;8.4323;455.1;0;0;0;0
02.05.2020 15:43:46;936;26.5291343259056;24.0442718505859;55.5653991699219;134346;47.265;8.4323;454.9;0;0;0;0
02.05.2020 15:43:56;935;26.5223191825175;24.0764526367187;55.5653991699219;134354;47.2649;8.4323;453.6;0;0;0;0
02.05.2020 15:44:04;935;26.5359494692937;24.0871795654297;55.4509582519531;134404;47.265;8.4323;452.6;0;0;0;0
02.05.2020 15:44:13;935;26.5223191825175;24.0871795654297;55.4738464355469;134413;47.265;8.4323;453.2;0;0;0;0
02.05.2020 15:44:21;936;26.5223191825175;24.0764526367187;55.5348815917969;134421;47.265;8.4323;452.8;0;0;0;0
02.05.2020 15:44:30;936;26.5223191825175;24.0764526367187;55.5043640136719;134430;47.265;8.4323;452.8;0;0;0;0
02.05.2020 15:44:38;935;26.5155040391295;24.0657257080078;55.5043640136719;134438;47.265;8.432;452.8;0;0;0;0
02.05.2020 15:44:47;935;26.5223191825175;24.0871795654297;55.4509582519531;134446;47.265;8.4323;453;0;0;0;0
02.05.2020 15:44:55;935;26.5223191825175;24.0871795654297;55.5043640136719;134453;47.265;8.4324;453.6;0;0;0;0
02.05.2020 15:45:03;935;26.5223191825175;24.0871795654297;55.5348815917969;134503;47.265;8.4324;454;0;0;0;0
02.05.2020 15:45:12;935;26.5223191825175;24.0871795654297;55.4738464355469;134510;47.265;8.4324;454.7;0;0;0;0
02.05.2020 15:45:20;935;26.5223191825175;24.0979064941406;55.4738464355469;134520;47.265;8.4324;455.3;0;0;0;0
02.05.2020 15:45:29;935;26.5359494692937;24.1300872802734;55.4204406738281;134529;47.265;8.43;455.9;0;0;0;0
02.05.2020 15:45:37;935;26.5291343259056;24.1086334228516;55.4204406738281;134537;47.265;8.4323;457.6;0;0;0;0
02.05.2020 15:45:46;936;26.5291343259056;24.0979064941406;55.4509582519531;134545;47.265;8.4323;458;0;0;0;0
02.05.2020 15:45:54;936;26.5223191825175;24.0871795654297;55.5043640136719;134554;47.265;8.4323;458;0;0;0;0
02.05.2020 15:46:02;936;26.5223191825175;24.1086334228516;55.4509582519531;134602;47.265;8.4323;457.8;0;0;0;0
02.05.2020 15:46:11;935;26.5291343259056;24.0871795654297;55.3899230957031;134609;47.265;8.4323;457.8;0;0;0;0
02.05.2020 15:46:19;935;26.5223191825175;24.0871795654297;55.4509582519531;134619;47.265;8.4323;457.8;0;0;0;0
02.05.2020 15:46:28;935;26.5291343259056;24.0871795654297;55.4738464355469;134628;47.2651;8.4323;456.9;0;0;0;0
02.05.2020 15:46:36;936;26.5291343259056;24.0979064941406;55.4509582519531;134636;47.2651;8.4323;455.8;0;0;0;0
02.05.2020 15:46:45;936;26.5291343259056;24.0871795654297;55.4509582519531;134645;47.2651;8.4324;453.8;0;0;0;0
02.05.2020 15:46:53;935;26.5155040391295;24.0871795654297;55.4204406738281;134653;47.2651;8.4324;452.5;0;0;0;0
02.05.2020 15:47:02;935;26.5291343259056;24.0871795654297;55.3059997558594;134701;47.2651;8.4324;452.1;0;0;0;0
02.05.2020 15:47:10;935;26.5359494692937;24.1086334228516;55.4509582519531;134708;47.2651;8.4323;451.7;0;0;0;0
02.05.2020 15:47:18;935;26.5359494692937;24.1086334228516;55.4509582519531;134718;47.2651;8.4323;451.5;0;0;0;0
02.05.2020 15:47:27;935;26.5291343259056;24.0871795654297;55.4738464355469;134725;47.2651;8.4323;451;0;0;0;0
02.05.2020 15:47:35;935;26.5291343259056;24.0871795654297;55.5043640136719;134735;47.2651;8.4323;451.2;0;0;0;0
02.05.2020 15:47:44;935;26.5291343259056;24.0871795654297;55.5653991699219;134744;47.2651;8.43;450.6;0;0;0;0
02.05.2020 15:47:52;935;26.5359494692937;24.0871795654297;55.5653991699219;134752;47.2651;8.4323;450.4;0;0;0;0
02.05.2020 15:48:01;935;26.5359494692937;24.0871795654297;55.5348815917969;134800;47.2651;8.4323;449.7;0;0;0;0
02.05.2020 15:48:09;935;26.5359494692937;24.0871795654297;55.5043640136719;134809;47.2651;8.4323;449.7;0;0;0;0
02.05.2020 15:48:17;935;26.5359494692937;24.0871795654297;55.5043640136719;134817;47.2651;8.4324;450;0;0;0;0
02.05.2020 15:48:26;936;26.5359494692937;24.1086334228516;55.5043640136719;134824;47.265;8.4324;450;0;0;0;0
02.05.2020 15:48:34;935;26.5427646126818;24.1086334228516;55.4509582519531;134834;47.2651;8.4323;450;0;0;0;0
02.05.2020 15:48:43;935;26.5291343259056;24.1086334228516;55.4509582519531;134841;47.2651;8.4323;450.4;0;0;0;0
02.05.2020 15:48:51;935;26.5359494692937;24.0979064941406;55.5043640136719;134851;47.2651;8.4323;451.9;0;0;0;0
02.05.2020 15:49:00;935;26.5359494692937;24.1086334228516;55.5043640136719;134900;47.2651;8.4323;454.1;0;0;0;0
02.05.2020 15:49:08;935;26.5359494692937;24.1086334228516;55.4738464355469;134908;47.2651;8.43;454.5;0;0;0;0
02.05.2020 15:49:17;935;26.5427646126818;24.0871795654297;55.5043640136719;134916;47.2651;8.4324;454.5;0;0;0;0
02.05.2020 15:49:25;935;26.5427646126818;24.0871795654297;55.5043640136719;134923;47.2651;8.4324;455.2;0;0;0;0
02.05.2020 15:49:33;935;26.5223191825175;24.0871795654297;55.5043640136719;134933;47.2651;8.4324;454;0;0;0;0
02.05.2020 15:49:42;935;26.5223191825175;24.0871795654297;55.5043640136719;134940;47.2651;8.4324;453.9;0;0;0;0
02.05.2020 15:49:50;935;26.5155040391295;24.0871795654297;55.5043640136719;134950;47.2651;8.4323;454.1;0;0;0;0
02.05.2020 15:49:59;935;26.5223191825175;24.0764526367187;55.5348815917969;134959;47.2651;8.4323;454.2;0;0;0;0
02.05.2020 15:50:07;934;26.5155040391295;24.0764526367187;55.5653991699219;135007;47.2651;8.4323;454.7;0;0;0;0
02.05.2020 15:50:16;935;26.5223191825175;24.0871795654297;55.5348815917969;135016;47.2651;8.4323;454.9;0;0;0;0
02.05.2020 15:50:24;935;26.5291343259056;24.0871795654297;55.5653991699219;135024;47.2651;8.4323;454.9;0;0;0;0
02.05.2020 15:50:33;935;26.5291343259056;24.0871795654297;55.5348815917969;135032;47.265;8.4323;454.1;0;0;0;0
02.05.2020 15:50:41;934;26.5291343259056;24.0871795654297;55.5348815917969;135039;47.265;8.4322;453;0;0;0;0
02.05.2020 15:50:49;935;26.5359494692937;24.0871795654297;55.4738464355469;135049;47.265;8.4321;451.9;0;0;0;0
02.05.2020 15:50:58;935;26.5291343259056;24.0871795654297;55.4509582519531;135056;47.2649;8.432;449.9;0;0;0;0
02.05.2020 15:51:06;935;26.5155040391295;24.1300872802734;55.4509582519531;135106;47.2649;8.432;449.4;0;0;0;0
02.05.2020 15:51:15;935;26.5359494692937;24.1086334228516;55.2449645996094;135115;47.2649;8.4321;447.7;0;0;0;0
02.05.2020 15:51:23;934;26.5359494692937;24.0979064941406;55.4509582519531;135123;47.2648;8.432;446.9;0;0;0;0
02.05.2020 15:51:32;935;26.5223191825175;24.0871795654297;55.3594055175781;135131;47.2648;8.4321;445.7;0;0;0;0
02.05.2020 15:51:40;935;26.5223191825175;24.1408142089844;55.3594055175781;135140;47.2648;8.432;443.5;0;0;0;0
02.05.2020 15:51:48;935;26.5291343259056;24.1515411376953;55.5653991699219;135148;47.2648;8.4321;441.8;0;0;0;0
02.05.2020 15:51:57;935;26.5359494692937;24.1408142089844;55.6798400878906;135155;47.2648;8.4321;439.2;0;0;0;0
02.05.2020 15:52:05;935;26.5359494692937;24.1622680664062;55.5348815917969;135205;47.2649;8.4321;437.5;0;0;0;0
02.05.2020 15:52:14;935;26.5291343259056;24.1837219238281;55.3288879394531;135212;47.2649;8.4321;436.2;0;0;0;0
02.05.2020 15:52:22;935;26.5155040391295;24.1729949951172;55.2144470214844;135222;47.2649;8.4322;436.2;0;0;0;0
02.05.2020 15:52:31;934;26.5223191825175;24.1515411376953;55.2449645996094;135231;47.2649;8.4322;434.6;0;0;0;0
02.05.2020 15:52:39;935;26.5359494692937;24.1408142089844;55.3059997558594;135239;47.2649;8.4321;434.4;0;0;0;0
02.05.2020 15:52:48;935;26.5223191825175;24.1729949951172;55.2144470214844;135247;47.2649;8.4322;434.4;0;0;0;0
02.05.2020 15:52:56;934;26.5223191825175;24.1729949951172;55.0389709472656;135254;47.265;8.4322;436.2;0;0;0;0
02.05.2020 15:53:04;935;26.5291343259056;24.1622680664062;55.1839294433594;135304;47.2649;8.4322;436.8;0;0;0;0
02.05.2020 15:53:13;935;26.5359494692937;24.1729949951172;55.2449645996094;135311;47.2649;8.4322;437.6;0;0;0;0
02.05.2020 15:53:21;935;26.5359494692937;24.1729949951172;55.1839294433594;135321;47.2649;8.4322;436.7;0;0;0;0
